23/09/2019;450;A;PYG;0,00065230;0,00065370;6384,68000000;6396,92000000
23/09/2019;460;A;UAH;0,17150000;0,17160000;24,32000000;24,32500000
23/09/2019;470;A;JPY;0,03882000;0,03883000;107,47000000;107,50000000
23/09/2019;482;A;GEL;1,39790000;1,41230000;2,95500000;2,98500000
23/09/2019;490;A;ALL;0,03759000;0,03802000;109,77000000;111,00000000
23/09/2019;495;A;HNL;0,16930000;0,16980000;24,58000000;24,65000000
23/09/2019;500;A;SLL;0,00043950;0,00044820;9312,00000000;9494,00000000
23/09/2019;503;A;MDL;0,23670000;0,23810000;17,52720000;17,62720000
23/09/2019;506;A;RON;0,96490000;0,96610000;4,31990000;4,32480000
23/09/2019;510;A;BGN;2,34470000;2,34530000;1,77950000;1,77970000
23/09/2019;530;B;GIP;5,19300000;5,19800000;1,24450000;1,24550000
23/09/2019;535;A;EGP;0,25520000;0,25670000;16,26000000;16,35000000
23/09/2019;540;B;GBP;5,18470000;5,18590000;1,24250000;1,24260000
23/09/2019;545;B;FKP;5,19300000;5,19800000;1,24450000;1,24550000
23/09/2019;560;A;LBP;0,00274800;0,00277200;1505,50000000;1518,50000000
23/09/2019;570;B;SHP;5,19100000;5,19590000;1,24400000;1,24500000
23/09/2019;575;A;SYP;0,00952700;0,00959400;435,00000000;438,00000000
23/09/2019;585;A;SZL;0,28060000;0,28080000;14,86350000;14,87150000
23/09/2019;603;A;LSL;0,28060000;0,28070000;14,86580000;14,87160000
23/09/2019;608;A;TMT;1,19220000;1,19580000;3,49000000;3,50000000
23/09/2019;622;A;MZN;0,06719000;0,06830000;61,10000000;62,10000000
23/09/2019;625;A;ERN;0,27540000;0,27820000;15,00000000;15,15000000
23/09/2019;630;A;NGN;0,01360000;0,01365000;305,85000000;306,85000000
23/09/2019;635;A;AOA;0,01132000;0,01142000;365,49000000;368,75800000
23/09/2019;640;A;TWD;0,13460000;0,13470000;30,98300000;30,99300000
23/09/2019;642;A;TRY;0,72840000;0,72890000;5,72600000;5,72870000
23/09/2019;660;A;PEN;1,24070000;1,24140000;3,36180000;3,36330000
23/09/2019;665;A;BTN;0,05883000;0,05885000;70,91400000;70,93100000
23/09/2019;670;A;MRO;0,01162000;0,01172000;356,00000000;359,00000000
23/09/2019;671;A;MRU;0,11220000;0,11260000;37,06500000;37,20000000
23/09/2019;680;B;TOP;1,74670000;1,87640000;0,41860000;0,44960000
23/09/2019;685;A;MOP;0,51620000;0,51680000;8,07500000;8,08400000
23/09/2019;706;A;ARS;0,07327000;0,07353000;56,76000000;56,95200000
23/09/2019;715;A;CLP;0,00577800;0,00578100;721,94000000;722,24000000
23/09/2019;720;A;COP;0,00121400;0,00121500;3434,01000000;3438,01000000
23/09/2019;725;A;CUP;4,17280000;4,17340000;1,00000000;1,00000000
23/09/2019;730;A;DOP;0,08057000;0,08077000;51,67000000;51,79000000
23/09/2019;735;A;PHP;0,08002000;0,08007000;52,12400000;52,14400000
23/09/2019;741;A;MXN;0,21460000;0,21470000;19,43880000;19,44680000
23/09/2019;745;A;UYU;0,11340000;0,11350000;36,76000000;36,81000000
23/09/2019;755;B;BWP;0,37970000;0,38310000;0,09100000;0,09180000
23/09/2019;760;A;MWK;0,00565200;0,00573000;728,33000000;738,33000000
23/09/2019;766;A;ZMW;0,31820000;0,31940000;13,06500000;13,11500000
23/09/2019;770;A;GTQ;0,53910000;0,54130000;7,71000000;7,74000000
23/09/2019;775;A;MMK;0,00272000;0,00277300;1505,00000000;1534,00000000
23/09/2019;778;B;PGK;1,19550000;1,25830000;0,28650000;0,30150000
23/09/2019;779;A;HRK;0,61870000;0,61940000;6,73760000;6,74460000
23/09/2019;780;A;LAK;0,00047230;0,00047510;8783,57000000;8835,31000000
23/09/2019;785;A;ZAR;0,28060000;0,28080000;14,86480000;14,87070000
23/09/2019;795;A;CNY;0,58610000;0,58640000;7,11680000;7,12020000
23/09/2019;796;A;CNH;0,58630000;0,58650000;7,11620000;7,11680000
23/09/2019;800;A;QAR;1,13970000;1,14020000;3,66030000;3,66130000
23/09/2019;805;A;OMR;10,83000000;10,84560000;0,38480000;0,38530000
23/09/2019;810;A;YER;0,01673000;0,01675000;249,15000000;249,45000000
23/09/2019;815;A;IRR;0,00009940;0,00009940;42000,00000000;42000,00000000
23/09/2019;820;A;SAR;1,11230000;1,11260000;3,75090000;3,75160000
23/09/2019;825;A;KHR;0,00101100;0,00102500;4072,74500000;4127,47550000
23/09/2019;828;A;MYR;0,99830000;0,99910000;4,17700000;4,18000000
23/09/2019;830;A;RUB;0,06532000;0,06533000;63,87720000;63,88520000
23/09/2019;831;A;BYN;2,02810000;2,03350000;2,05230000;2,05750000
23/09/2019;835;A;TJS;0,43030000;0,43080000;9,68740000;9,69740000
23/09/2019;840;A;MUR;0,11430000;0,11530000;36,20000000;36,50000000
23/09/2019;845;A;NPR;0,03676000;0,03677000;113,49000000;113,50000000
23/09/2019;850;A;SCR;0,30280000;0,30640000;13,62000000;13,78000000
23/09/2019;855;A;LKR;0,02298000;0,02301000;181,40000000;181,60000000
23/09/2019;860;A;INR;0,05893000;0,05896000;70,78600000;70,81200000
23/09/2019;865;A;IDR;0,00029620;0,00029640;14080,00000000;14090,00000000
23/09/2019;870;A;MVR;0,26920000;0,27060000;15,42000000;15,50000000
23/09/2019;875;A;PKR;0,02676000;0,02690000;155,13000000;155,93000000
23/09/2019;880;A;ILS;1,18680000;1,18770000;3,51390000;3,51590000
23/09/2019;892;A;KGS;0,05951000;0,05977000;69,82450000;70,12450000
23/09/2019;893;A;UZS;0,00044250;0,00044310;9419,54000000;9429,54000000
23/09/2019;905;A;BDT;0,04928000;0,04954000;84,25000000;84,67000000
23/09/2019;912;B;WST;1,50600000;1,59800000;0,36090000;0,38290000
23/09/2019;913;A;KZT;0,01080000;0,01080000;386,36000000;386,49000000
23/09/2019;915;A;MNT;0,00154100;0,00157100;2656,00000000;2708,00000000
23/09/2019;920;A;VUV;0,03511000;0,03620000;115,28000000;118,86000000
23/09/2019;930;A;KRW;0,00349000;0,00349100;1195,48000000;1195,72000000
23/09/2019;946;A;TZS;0,00181200;0,00182000;2293,00000000;2303,00000000
23/09/2019;950;A;KES;0,04012000;0,04021000;103,80000000;104,00000000
23/09/2019;955;A;UGX;0,00113400;0,00113700;3670,00000000;3680,00000000
23/09/2019;960;A;SOS;0,00717000;0,00725800;575,00000000;582,00000000
23/09/2019;975;A;PLN;1,04410000;1,04450000;3,99560000;3,99660000
23/09/2019;978;B;EUR;4,58590000;4,58700000;1,09900000;1,09910000
23/09/2019;998;A;XAU;204,24870000;204,27800000;0,02043000;0,02043000
